WARN  2022-09-06 22:46:03,449 [main][Main.java:16] : TEST
DEBUG 2022-09-06 22:46:04,782 [main][Ejb3Column.java:213] : Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Book), mappingColumn=name, insertable=true, updatable=true, unique=false}
DEBUG 2022-09-06 22:46:04,783 [main][PropertyBinder.java:174] : MetadataSourceProcessor property name with lazy=false
DEBUG 2022-09-06 22:46:04,783 [main][AbstractPropertyHolder.java:89] : Attempting to locate auto-apply AttributeConverter for property [org.example.models.Book:name]
DEBUG 2022-09-06 22:46:04,783 [main][SimpleValueBinder.java:398] : building SimpleValue for name
DEBUG 2022-09-06 22:46:04,783 [main][PropertyBinder.java:265] : Building property name
DEBUG 2022-09-06 22:46:04,784 [main][SimpleValueBinder.java:443] : Starting fillSimpleValue for id
DEBUG 2022-09-06 22:46:04,784 [main][SimpleValueBinder.java:443] : Starting fillSimpleValue for name
DEBUG 2022-09-06 22:46:04,785 [main][SimpleValueBinder.java:443] : Starting fillSimpleValue for salary
DEBUG 2022-09-06 22:46:04,785 [main][SimpleValueBinder.java:443] : Starting fillSimpleValue for id
DEBUG 2022-09-06 22:46:04,785 [main][SimpleValueBinder.java:443] : Starting fillSimpleValue for author_id
DEBUG 2022-09-06 22:46:04,785 [main][SimpleValueBinder.java:443] : Starting fillSimpleValue for name
DEBUG 2022-09-06 22:46:04,786 [main][PrimaryKey.java:35] : Forcing column [id] to be non-null as it is part of the primary key for table [author]
DEBUG 2022-09-06 22:46:04,786 [main][PrimaryKey.java:35] : Forcing column [id] to be non-null as it is part of the primary key for table [book]
DEBUG 2022-09-06 22:46:04,813 [main][SessionFactoryImpl.java:197] : Building session factory
DEBUG 2022-09-06 22:46:04,813 [main][Settings.java:69] : SessionFactory name : null
DEBUG 2022-09-06 22:46:04,814 [main][Settings.java:70] : Automatic flush during beforeCompletion(): enabled
DEBUG 2022-09-06 22:46:04,814 [main][Settings.java:71] : Automatic session close at end of transaction: disabled
DEBUG 2022-09-06 22:46:04,814 [main][Settings.java:73] : Statistics: disabled
DEBUG 2022-09-06 22:46:04,814 [main][Settings.java:75] : Deleted entity synthetic identifier rollback: disabled
DEBUG 2022-09-06 22:46:04,814 [main][Settings.java:76] : Default entity-mode: pojo
DEBUG 2022-09-06 22:46:04,814 [main][Settings.java:77] : Check Nullability in Core (should be disabled when Bean Validation is on): enabled
DEBUG 2022-09-06 22:46:04,815 [main][Settings.java:78] : Allow initialization of lazy state outside session : disabled
DEBUG 2022-09-06 22:46:04,815 [main][Settings.java:80] : Using BatchFetchStyle : LEGACY
DEBUG 2022-09-06 22:46:04,815 [main][Settings.java:81] : Default batch fetch size: -1
DEBUG 2022-09-06 22:46:04,815 [main][Settings.java:82] : Maximum outer join fetch depth: 2
DEBUG 2022-09-06 22:46:04,815 [main][Settings.java:83] : Default null ordering: NONE
DEBUG 2022-09-06 22:46:04,816 [main][Settings.java:84] : Order SQL updates by primary key: disabled
DEBUG 2022-09-06 22:46:04,816 [main][Settings.java:85] : Order SQL inserts for batching: disabled
DEBUG 2022-09-06 22:46:04,816 [main][Settings.java:87] : multi-tenancy strategy : NONE
DEBUG 2022-09-06 22:46:04,816 [main][Settings.java:89] : JTA Track by Thread: enabled
DEBUG 2022-09-06 22:46:04,816 [main][Settings.java:91] : Query language substitutions: {}
DEBUG 2022-09-06 22:46:04,817 [main][Settings.java:92] : JPA query language strict compliance: disabled
DEBUG 2022-09-06 22:46:04,817 [main][Settings.java:93] : Named query checking : enabled
DEBUG 2022-09-06 22:46:04,817 [main][Settings.java:95] : Second-level cache: enabled
DEBUG 2022-09-06 22:46:04,817 [main][Settings.java:96] : Second-level query cache: disabled
DEBUG 2022-09-06 22:46:04,817 [main][Settings.java:97] : Second-level query cache factory: org.hibernate.cache.internal.StandardQueryCacheFactory@a7a2a3d3
DEBUG 2022-09-06 22:46:04,817 [main][Settings.java:98] : Second-level cache region prefix: null
DEBUG 2022-09-06 22:46:04,818 [main][Settings.java:99] : Optimize second-level cache for minimal puts: disabled
DEBUG 2022-09-06 22:46:04,818 [main][Settings.java:100] : Structured second-level cache entries: disabled
DEBUG 2022-09-06 22:46:04,818 [main][Settings.java:101] : Second-level cache direct-reference entries: disabled
DEBUG 2022-09-06 22:46:04,818 [main][Settings.java:102] : Automatic eviction of collection cache: disabled
DEBUG 2022-09-06 22:46:04,818 [main][Settings.java:104] : JDBC batch size: 15
DEBUG 2022-09-06 22:46:04,819 [main][Settings.java:105] : JDBC batch updates for versioned data: enabled
DEBUG 2022-09-06 22:46:04,819 [main][Settings.java:106] : Scrollable result sets: enabled
DEBUG 2022-09-06 22:46:04,819 [main][Settings.java:107] : Wrap result sets: disabled
DEBUG 2022-09-06 22:46:04,819 [main][Settings.java:108] : JDBC3 getGeneratedKeys(): enabled
DEBUG 2022-09-06 22:46:04,820 [main][Settings.java:109] : JDBC result set fetch size: null
DEBUG 2022-09-06 22:46:04,820 [main][Settings.java:110] : Connection release mode: AFTER_TRANSACTION
DEBUG 2022-09-06 22:46:04,820 [main][Settings.java:111] : Generate SQL with comments: disabled
DEBUG 2022-09-06 22:46:04,851 [main][SessionFactoryImpl.java:252] : Session factory constructed with filter configurations : {}
DEBUG 2022-09-06 22:46:04,851 [main][SessionFactoryImpl.java:253] : Instantiating session factory with properties: {awt.toolkit=sun.lwawt.macosx.LWCToolkit, java.specification.version=11, file.encoding.pkg=sun.io, jdk.extensions.version=11.0.15.0, sun.jnu.encoding=UTF-8, hibernate.dialect=org.hibernate.dialect.MySQLDialect, java.class.path=/Users/vdonets/IdeaProjects/testmaven/target/classes:/Users/vdonets/.m2/repository/org/hibernate/hibernate-core/5.2.2.Final/hibernate-core-5.2.2.Final.jar:/Users/vdonets/.m2/repository/org/jboss/logging/jboss-logging/3.3.0.Final/jboss-logging-3.3.0.Final.jar:/Users/vdonets/.m2/repository/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.jar:/Users/vdonets/.m2/repository/org/javassist/javassist/3.20.0-GA/javassist-3.20.0-GA.jar:/Users/vdonets/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/Users/vdonets/.m2/repository/org/apache/geronimo/specs/geronimo-jta_1.1_spec/1.1.1/geronimo-jta_1.1_spec-1.1.1.jar:/Users/vdonets/.m2/repository/org/jboss/jandex/2.0.0.Final/jandex-2.0.0.Final.jar:/Users/vdonets/.m2/repository/com/fasterxml/classmate/1.3.0/classmate-1.3.0.jar:/Users/vdonets/.m2/repository/dom4j/dom4j/1.6.1/dom4j-1.6.1.jar:/Users/vdonets/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.0.1.Final/hibernate-commons-annotations-5.0.1.Final.jar:/Users/vdonets/.m2/repository/javax/enterprise/cdi-api/1.1/cdi-api-1.1.jar:/Users/vdonets/.m2/repository/javax/el/el-api/2.2/el-api-2.2.jar:/Users/vdonets/.m2/repository/org/jboss/spec/javax/interceptor/jboss-interceptors-api_1.1_spec/1.0.0.Beta1/jboss-interceptors-api_1.1_spec-1.0.0.Beta1.jar:/Users/vdonets/.m2/repository/javax/annotation/jsr250-api/1.0/jsr250-api-1.0.jar:/Users/vdonets/.m2/repository/javax/inject/javax.inject/1/javax.inject-1.jar:/Users/vdonets/.m2/repository/mysql/mysql-connector-java/8.0.29/mysql-connector-java-8.0.29.jar:/Users/vdonets/.m2/repository/com/google/protobuf/protobuf-java/3.19.4/protobuf-java-3.19.4.jar:/Users/vdonets/.m2/repository/jakarta/xml/bind/jakarta.xml.bind-api/2.3.2/jakarta.xml.bind-api-2.3.2.jar:/Users/vdonets/.m2/repository/jakarta/activation/jakarta.activation-api/1.2.1/jakarta.activation-api-1.2.1.jar:/Users/vdonets/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jaxb-runtime-2.3.2.jar:/Users/vdonets/.m2/repository/org/glassfish/jaxb/txw2/2.3.2/txw2-2.3.2.jar:/Users/vdonets/.m2/repository/com/sun/istack/istack-commons-runtime/3.0.8/istack-commons-runtime-3.0.8.jar:/Users/vdonets/.m2/repository/org/jvnet/staxex/stax-ex/1.8.1/stax-ex-1.8.1.jar:/Users/vdonets/.m2/repository/com/sun/xml/fastinfoset/FastInfoset/1.2.16/FastInfoset-1.2.16.jar:/Users/vdonets/.m2/repository/log4j/log4j/1.2.14/log4j-1.2.14.jar:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar:/Users/vdonets/Library/Caches/JetBrains/IntelliJIdea2022.1/captureAgent/debugger-agent.jar, java.vm.vendor=Eclipse OpenJ9, sun.arch.data.model=64, com.ibm.vm.bitmode=64, hbm2ddl.auto=create-drop, user.variant=, com.ibm.oti.vm.library.version=29, java.vendor.url=https://www.ibm.com/semeru-runtimes, user.timezone=Europe/Warsaw, java.vm.specification.version=11, os.name=Mac OS X, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib/default:/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib, sun.java.command=org.example.Main, sun.cpu.endian=little, user.home=/Users/vdonets, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2022-04-19, java.home=/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home, ibm.signalhandling.rs=false, jdk.extensions.name=Extensions for OpenJDK for Eclipse OpenJ9, file.separator=/, line.separator=
, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, intellij.debug.agent=true, java.compiler=j9jit29, com.ibm.util.extralibs.properties=, java.awt.graphicsenv=sun.awt.CGraphicsEnvironment, com.ibm.oti.configuration=scar, com.ibm.oti.shared.enabled=false, hibernate.hbm2ddl.auto=create-drop, com.ibm.oti.vm.bootstrap.library.path=/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib/default:/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib, com.ibm.cpu.endian=little, java.fullversion=11.0.15-ea+10
JRE 11 Mac OS X aarch64-64-Bit 20220422_36 (JIT enabled, AOT enabled)
OpenJ9   - 9a84ec34e
OMR      - ab24b6666
JCL      - b7b5b42ea6 based on jdk-11.0.15+10, java.runtime.version=11.0.15-ea+10, user.name=vdonets, path.separator=:, hibernate.connection.username=root, os.version=12.5, java.runtime.name=IBM Semeru Runtime Open Edition, hibernate.connection.url=jdbc:mysql://localhost:3306/classicmodels?serverTimezone=UTC, connection.pool_size=5, ibm.signalhandling.sigint=true, file.encoding=UTF-8, java.vm.name=Eclipse OpenJ9 VM, hibernate.show_sql=true, java.vendor.version=11.0.15.0, ibm.signalhandling.sigchain=true, show_sql=true, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://github.com/ibmruntimes/Semeru-Runtimes/issues, java.io.tmpdir=/var/folders/wv/6c3_66yd6kq3r7z477kwz4lr0000gn/T/, java.version=11.0.15-ea, jboss.modules.system.pkgs=com.intellij.rt, com.ibm.system.agent.path=/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib, user.dir=/Users/vdonets/IdeaProjects/testmaven, os.arch=aarch64, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.lwawt.macosx.CPrinterJob, hibernate.connection.password=****, os.encoding=UTF-8, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@980dd735, java.library.path=/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib/default:/Users/vdonets/Library/Java/JavaVirtualMachines/semeru-11.0.15/Contents/Home/lib:/usr/lib, java.vendor=IBM Corporation, java.vm.info=JRE 11 Mac OS X aarch64-64-Bit 20220422_36 (JIT enabled, AOT enabled)
OpenJ9   - 9a84ec34e
OMR      - ab24b6666
JCL      - b7b5b42ea6 based on jdk-11.0.15+10, java.vm.version=openj9-0.32.0, ibm.system.encoding=UTF-8, hibernate.bytecode.use_reflection_optimizer=false, com.ibm.jcl.checkClassPath=, sun.io.unicode.encoding=UnicodeLittle, hibernate.connection.pool_size=5, java.class.version=55.0}
DEBUG 2022-09-06 22:46:04,859 [main][JaccIntegrator.java:80] : Skipping JACC integration as it was not enabled
DEBUG 2022-09-06 22:46:04,860 [main][SessionFactoryImpl.java:292] : Instantiated session factory
DEBUG 2022-09-06 22:46:04,884 [main][ClassLoaderAccessImpl.java:55] : Not known whether passed class name [org.example.models.Book] is safe
DEBUG 2022-09-06 22:46:04,884 [main][ClassLoaderAccessImpl.java:57] : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.example.models.Book
DEBUG 2022-09-06 22:46:04,891 [main][ClassLoaderAccessImpl.java:55] : Not known whether passed class name [org.example.models.Book] is safe
DEBUG 2022-09-06 22:46:04,891 [main][ClassLoaderAccessImpl.java:57] : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.example.models.Book
DEBUG 2022-09-06 22:46:04,919 [main][ClassLoaderAccessImpl.java:55] : Not known whether passed class name [org.example.models.Author] is safe
DEBUG 2022-09-06 22:46:04,920 [main][ClassLoaderAccessImpl.java:57] : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.example.models.Author
DEBUG 2022-09-06 22:46:04,920 [main][ClassLoaderAccessImpl.java:55] : Not known whether passed class name [org.example.models.Author] is safe
DEBUG 2022-09-06 22:46:04,920 [main][ClassLoaderAccessImpl.java:57] : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.example.models.Author
DEBUG 2022-09-06 22:46:04,925 [main][AbstractEntityPersister.java:3529] : Static SQL for entity: org.example.models.Book
DEBUG 2022-09-06 22:46:04,925 [main][AbstractEntityPersister.java:3534] :  Version select: select id from Book where id =?
DEBUG 2022-09-06 22:46:04,925 [main][AbstractEntityPersister.java:3537] :  Snapshot select: select book_.id, book_.author_id as author_i2_1_, book_.name as name3_1_ from Book book_ where book_.id=?
DEBUG 2022-09-06 22:46:04,926 [main][DelegatingBasicLogger.java:394] :  Insert 0: insert into Book (author_id, name, id) values (?, ?, ?)
DEBUG 2022-09-06 22:46:04,926 [main][DelegatingBasicLogger.java:394] :  Update 0: update Book set author_id=?, name=? where id=?
DEBUG 2022-09-06 22:46:04,926 [main][DelegatingBasicLogger.java:394] :  Delete 0: delete from Book where id=?
DEBUG 2022-09-06 22:46:04,936 [main][QuerySpacesImpl.java:174] : Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@c4809612]
DEBUG 2022-09-06 22:46:04,936 [main][MetamodelGraphWalker.java:137] : Visiting attribute path : author_id
DEBUG 2022-09-06 22:46:04,937 [main][MetamodelGraphWalker.java:137] : Visiting attribute path : name
DEBUG 2022-09-06 22:46:04,937 [main][FetchStyleLoadPlanBuildingAssociationVisitationStrategy.java:150] : Building LoadPlan...
DEBUG 2022-09-06 22:46:04,943 [main][LoadQueryJoinAndFetchProcessor.java:100] : processing queryspace <gen:0>
DEBUG 2022-09-06 22:46:04,944 [main][LoadPlanTreePrinter.java:55] : LoadPlan(entity=org.example.models.Book)
    - Returns
       - EntityReturnImpl(entity=org.example.models.Book, querySpaceUid=<gen:0>, path=org.example.models.Book)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=org.example.models.Book)
          - SQL table alias mapping - book0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}

DEBUG 2022-09-06 22:46:04,945 [main][EntityLoader.java:115] : Static select for entity org.example.models.Book [NONE]: select book0_.id as id1_1_0_, book0_.author_id as author_i2_1_0_, book0_.name as name3_1_0_ from Book book0_ where book0_.id=?
DEBUG 2022-09-06 22:46:04,946 [main][QuerySpacesImpl.java:174] : Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7c78ef2]
DEBUG 2022-09-06 22:46:04,946 [main][MetamodelGraphWalker.java:137] : Visiting attribute path : author_id
DEBUG 2022-09-06 22:46:04,946 [main][MetamodelGraphWalker.java:137] : Visiting attribute path : name
DEBUG 2022-09-06 22:46:04,946 [main][FetchStyleLoadPlanBuildingAssociationVisitationStrategy.java:150] : Building LoadPlan...
DEBUG 2022-09-06 22:46:04,946 [main][LoadQueryJoinAndFetchProcessor.java:100] : processing queryspace <gen:0>
DEBUG 2022-09-06 22:46:04,947 [main][LoadPlanTreePrinter.java:55] : LoadPlan(entity=org.example.models.Book)
    - Returns
       - EntityReturnImpl(entity=org.example.models.Book, querySpaceUid=<gen:0>, path=org.example.models.Book)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=org.example.models.Book)
          - SQL table alias mapping - book0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}

DEBUG 2022-09-06 22:46:04,947 [main][EntityLoader.java:115] : Static select for entity org.example.models.Book [READ]: select book0_.id as id1_1_0_, book0_.author_id as author_i2_1_0_, book0_.name as name3_1_0_ from Book book0_ where book0_.id=?
DEBUG 2022-09-06 22:46:04,947 [main][QuerySpacesImpl.java:174] : Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@fb90095c]
DEBUG 2022-09-06 22:46:04,947 [main][MetamodelGraphWalker.java:137] : Visiting attribute path : author_id
DEBUG 2022-09-06 22:46:04,948 [main][MetamodelGraphWalker.java:137] : Visiting attribute path : name
DEBUG 2022-09-06 22:46:04,948 [main][FetchStyleLoadPlanBuildingAssociationVisitationStrategy.java:150] : Building LoadPlan...
DEBUG 2022-09-06 22:46:04,948 [main][LoadQueryJoinAndFetchProcessor.java:100] : processing queryspace <gen:0>
DEBUG 2022-09-06 22:46:04,948 [main][LoadPlanTreePrinter.java:55] : LoadPlan(entity=org.example.models.Book)
